"time","customPlant.v_psgr","customPlant.v_trolley","customPlant.x_psgr","customPlant.x_trolley","pid.D.x","pid.I.y","der(customPlant.v_psgr)","der(customPlant.v_trolley)","der(customPlant.x_psgr)","der(customPlant.x_trolley)","der(pid.D.x)","der(pid.I.y)","multiSum.u[1]","multiSum.u[2]","multiSum.y","pid.Add.y","pid.D.y","pid.P.y","pid.y","customPlant.F_traction","lookUp.v_ideal","pid.Add.u1","pid.Add.u2","pid.Add.u3","pid.D.u","pid.Gain.u","pid.Gain.y","pid.I.u","pid.P.u","pid.u","product.u1","product.y"
230.4,0.000486353523114153,17.01506100753677,-0.005609169511080156,2250.596146298797,0.9850965521940233,2.058692707795921,-7.367272906949138e-05,0.02098013798695162,0.000486353523114153,17.01506100753677,-0.02099338610174776,0.014843554329605,-17.01506100753677,18,0.9849389924632312,3.042056102951232,-0.001575597307920118,0.9849389924632312,1001.991065421331,1001.991065421331,18,0.9849389924632312,2.058692707795921,-0.001575597307920118,0.9849389924632312,3.042056102951232,1001.991065421331,0.9849389924632312,0.9849389924632312,0.9849389924632312,17.01506100753677,-17.01506100753677
231,0.0004442111293255026,17.0273413870468,-0.005330455332170849,2260.808897823985,0.9728085838671257,2.067542854563951,-6.752704482046961e-05,0.0199701884766702,0.0004442111293255026,17.0273413870468,-0.01998224599849871,0.01465848248064765,-17.0273413870468,18,0.9726586129531967,3.038701758377857,-0.001499709139289873,0.9726586129531967,1000.886212920548,1000.886212920548,18,0.9726586129531967,2.067542854563951,-0.001499709139289873,0.9726586129531967,3.038701758377857,1000.886212920548,0.9726586129531967,0.9726586129531967,0.9726586129531967,17.0273413870468,-17.0273413870468
231.6,0.0004056322169961281,17.03904273737766,-0.005075845219462066,2271.028841138624,0.9611003085012741,2.076284617240927,-6.272358098026967e-05,0.01904855128603482,0.0004056322169961281,17.03904273737766,-0.01905954872923203,0.01448213690930268,-17.03904273737766,18,0.9609572626223368,3.035811421073891,-0.001430458789373201,0.9609572626223368,999.9341949246217,999.9341949246217,18,0.9609572626223368,2.076284617240927,-0.001430458789373201,0.9609572626223368,3.035811421073891,999.9341949246217,0.9609572626223368,0.9609572626223368,0.9609572626223368,17.03904273737766,-17.03904273737766
232.2,0.0003698903073293551,17.05021551934561,-0.004843288384809809,2281.255644244964,0.9499212034614518,2.084922999209466,-5.756766715784068e-05,0.0182069568794116,0.0003698903073293551,17.05021551934561,-0.01821705751244581,0.01431375714423801,-17.05021551934561,18,0.9497844806543938,3.03334025179328,-0.001367228070580095,0.9497844806543938,999.1202423029348,999.1202423029348,18,0.9497844806543938,2.084922999209466,-0.001367228070580095,0.9497844806543938,3.03334025179328,999.1202423029348,0.9497844806543938,0.9497844806543938,0.9497844806543938,17.05021551934561,-17.05021551934561
232.8,0.0003371232707265697,17.06090547389419,-0.004631107058322496,2291.489003947826,0.9392254705359229,2.093462569782131,-5.137161023596647e-05,0.01743791221916796,0.0003371232707265697,17.06090547389419,-0.01744714188990085,0.01415265384511276,-17.06090547389419,18,0.9390945261058086,3.031247651586797,-0.001309444301142992,0.9390945261058086,998.4309825919253,998.4309825919253,18,0.9390945261058086,2.093462569782131,-0.001309444301142992,0.9390945261058086,3.031247651586797,998.4309825919253,0.9390945261058086,0.9390945261058086,0.9390945261058086,17.06090547389419,-17.06090547389419
233.4,0.0003077484494201017,17.07115405529075,-0.004437580461939758,2301.728643220066,0.9289716045599159,2.101907503905279,-4.486245619464154e-05,0.01673462701682986,0.0003077484494201017,17.07115405529075,-0.01674302024563888,0.01399820227407609,-17.07115405529075,18,0.9288459447092485,3.029496850107853,-0.001256598506673701,0.9288459447092485,997.8543043914391,997.8543043914391,18,0.9288459447092485,2.101907503905279,-0.001256598506673701,0.9288459447092485,3.029496850107853,997.8543043914391,0.9288459447092485,0.9288459447092485,0.9288459447092485,17.07115405529075,-17.07115405529075
234,0.0002819959705526091,17.08099884295733,-0.004260862320065229,2311.974308694394,0.9191219804368179,2.110261619958711,-3.952786269356482e-05,0.01609094734888418,0.0002819959705526091,17.08099884295733,-0.01609860686280715,0.01384983608925606,-17.08099884295733,18,0.9190011570426719,3.028054543059922,-0.001208233941459858,0.9190011570426719,997.3792379473261,997.3792379473261,18,0.9190011570426719,2.110261619958711,-0.001208233941459858,0.9190011570426719,3.028054543059922,997.3792379473261,0.9190011570426719,0.9190011570426719,0.9190011570426719,17.08099884295733,-17.08099884295733
234.6,0.0002592758505332767,17.09047390389298,-0.004098893586133955,2322.225768459797,0.9096424899394455,2.1185284129647,-3.666442689801425e-05,0.01550129687183561,0.0002592758505332767,17.09047390389298,-0.01550840847285335,0.01370704188286267,-17.09047390389298,18,0.9095260961070188,3.026890570747452,-0.001163938324266756,0.9095260961070188,996.9958492726855,996.9958492726855,18,0.9095260961070188,2.1185284129647,-0.001163938324266756,0.9095260961070188,3.026890570747452,996.9958492726855,0.9095260961070188,0.9095260961070188,0.9095260961070188,17.09047390389298,-17.09047390389298
235.2,0.0002382812858403037,17.09961011356434,-0.003949982044506807,2332.482810111555,0.9005022181432933,2.126711083975313,-3.527129245202026e-05,0.0149606274025299,0.0002382812858403037,17.09961011356434,-0.01496716767670218,0.01356935434519666,-17.09961011356434,18,0.9003898864356579,3.025977653334616,-0.001123317076354713,0.9003898864356579,996.6951529475118,996.6951529475118,18,0.9003898864356579,2.126711083975313,-0.001123317076354713,0.9003898864356579,3.025977653334616,996.6951529475118,0.9003898864356579,0.9003898864356579,0.9003898864356579,17.09961011356434,-17.09961011356434
235.8,0.0002182612491786137,17.10843546400021,-0.003813097341178282,2342.745238878809,0.8916731383565247,2.134812568290952,-3.33247095891997e-05,0.01446436386513066,0.0002182612491786137,17.10843546400021,-0.01447026594349019,0.01343635162150001,-17.10843546400021,18,0.8915645359997875,3.025291080723367,-0.00108602356737264,0.8915645359997875,996.4690099708695,996.4690099708695,18,0.8915645359997875,2.134812568290952,-0.00108602356737264,0.8915645359997875,3.025291080723367,996.4690099708695,0.8915645359997875,0.8915645359997875,0.8915645359997875,17.10843546400021,-17.10843546400021
236.4,0.0001993485026323862,17.11697533125527,-0.003687549545659434,2353.01287600117,0.8831298448547871,2.142835559925722,-2.96248244949281e-05,0.01400835973752054,0.0001993485026323862,17.11697533125527,-0.01401375006104025,0.01330765128113581,-17.11697533125527,18,0.883024668744735,3.024808467569935,-0.001051761100521187,0.883024668744735,996.3100470683365,996.3100470683365,18,0.883024668744735,2.142835559925722,-0.001051761100521187,0.883024668744735,3.024808467569935,996.3100470683365,0.883024668744735,0.883024668744735,0.883024668744735,17.11697533125527,-17.11697533125527
237,0.0001824305392700528,17.12525272998582,-0.003572757672749264,2363.285557182952,0.8748492954514405,2.150782534902999,-2.440774897103649e-05,0.01358885867019534,0.0001824305392700528,17.12525272998582,-0.01359395186739951,0.01318290648099592,-17.12525272998582,18,0.8747472700141792,3.024509550544565,-0.001020254372613438,0.8747472700141792,996.2115899135085,996.2115899135085,18,0.8747472700141792,2.150782534902999,-0.001020254372613438,0.8747472700141792,3.024509550544565,996.2115899135085,0.8747472700141792,0.8747472700141792,0.8747472700141792,17.12525272998582,-17.12525272998582
237.6,0.0001683527151795565,17.13328852582586,-0.003467603298867022,2373.563131305008,0.866810597190767,2.158655770668651,-2.027897948054647e-05,0.0132024618675737,0.0001683527151795565,17.13328852582586,-0.01320723099226988,0.01306180276488154,-17.13328852582586,18,0.8667114741741386,3.024376014676506,-0.0009912301662839962,0.8667114741741386,996.1676059295909,996.1676059295909,18,0.8667114741741386,2.158655770668651,-0.0009912301662839962,0.8667114741741386,3.024376014676506,996.1676059295909,0.8667114741741386,0.8667114741741386,0.8667114741741386,17.13328852582586,-17.13328852582586
238.2,0.0001565282552921303,17.14110164012268,-0.003370549231290149,2383.845459182961,0.8589948039949539,2.166457364805284,-1.900607626137928e-05,0.01284609089565392,0.0001565282552921303,17.14110164012268,-0.0128502923208814,0.0129440549780281,-17.14110164012268,18,0.8588983598773225,3.024391283506293,-0.0009644411763132243,0.8588983598773225,996.172635169851,996.172635169851,18,0.8588983598773225,2.166457364805284,-0.0009644411763132243,0.8588983598773225,3.024391283506293,996.172635169851,0.8588983598773225,0.8588983598773225,0.8588983598773225,17.14110164012268,-17.14110164012268
238.8,0.0001455703409323373,17.14870923509799,-0.0032803794905616,2394.132412444565,0.8513847360738599,2.174189251950861,-1.983005313438226e-05,0.01251695078077892,0.0001455703409323373,17.14870923509799,-0.01252079502260343,0.01282940447662875,-17.14870923509799,18,0.8512907649020107,3.02454030513438,-0.0009397117184917203,0.8512907649020107,996.2217198464133,996.2217198464133,18,0.8512907649020107,2.174189251950861,-0.0009397117184917203,0.8512907649020107,3.02454030513438,996.2217198464133,0.8512907649020107,0.8512907649020107,0.8512907649020107,17.14870923509799,-17.14870923509799
239.4,0.0001344247140465183,17.15612687740763,-0.003196478967765331,2404.423872537823,0.8439648080014635,2.181853218747045,-2.056622253665487e-05,0.01221251405659667,0.0001344247140465183,17.15612687740763,-0.01221623814274966,0.01271761666290293,-17.15612687740763,18,0.8438731225923668,3.024809487248445,-0.0009168540909665345,0.8438731225923668,996.3103829295835,996.3103829295835,18,0.8438731225923668,2.181853218747045,-0.0009168540909665345,0.8438731225923668,3.024809487248445,996.3103829295835,0.8438731225923668,0.8438731225923668,0.8438731225923668,17.15612687740763,-17.15612687740763
240,0.0001231018941545782,17.16336872801015,-0.003118927207265376,2414.719729580087,0.8367208398291545,2.189450921183761,-1.863224238663384e-05,0.011930487801561,0.0001231018941545782,17.16336872801015,-0.01193409142888969,0.01260847812367577,-17.16336872801015,18,0.8366312719898517,3.025186514780585,-0.0008956783930280654,0.8366312719898517,996.4345680878571,996.4345680878571,18,0.8366312719898517,2.189450921183761,-0.0008956783930280654,0.8366312719898517,3.025186514780585,996.4345680878571,0.8366312719898517,0.8366312719898517,0.8366312719898517,17.16336872801015,-17.16336872801015
240.6,0.0001129788196621558,17.1704475959862,-0.003047803299535363,2425.019882032394,0.8296400038748806,2.196983889507154,-1.433428939577245e-05,0.01166880398954234,0.0001129788196621558,17.1704475959862,-0.01167187641764871,0.0125017958192907,-17.1704475959862,18,0.8295524040137963,3.025660294910107,-0.0008759986108430874,0.8295524040137963,996.5906215729636,996.5906215729636,18,0.8295524040137963,2.196983889507154,-0.0008759986108430874,0.8295524040137963,3.025660294910107,996.5906215729636,0.8295524040137963,0.8295524040137963,0.8295524040137963,17.1704475959862,-17.1704475959862
241.2,0.0001048965390343438,17.17737510211499,-0.002982276538170013,2435.324235709173,0.8227106708068729,2.204453543143864,-1.066389352596507e-05,0.01142557922593963,0.0001048965390343438,17.17737510211499,-0.0114284535570262,0.01239739461842628,-17.17737510211499,18,0.8226248978850066,3.026220711810208,-0.0008577292186628949,0.8226248978850066,996.7752114384389,996.7752114384389,18,0.8226248978850066,2.204453543143864,-0.0008577292186628949,0.8226248978850066,3.026220711810208,996.7752114384389,0.8226248978850066,0.8226248978850066,0.8226248978850066,17.17737510211499,-17.17737510211499
241.8,9.852696510161467e-05,17.18416179799165,-0.002921366108302193,2445.632703054598,0.8159222744707881,2.211861201606769,-9.106228134954808e-06,0.01119911645833516,9.852696510161467e-05,17.18416179799165,-0.01120188296543482,0.01229511550293339,-17.18416179799165,18,0.8158382020083543,3.026858678990785,-0.0008407246243380406,0.8158382020083543,996.9853447802766,996.9853447802766,18,0.8158382020083543,2.211861201606769,-0.0008407246243380406,0.8158382020083543,3.026858678990785,996.9853447802766,0.8158382020083543,0.8158382020083543,0.8158382020083543,17.18416179799165,-17.18416179799165
242.4,9.302282347819165e-05,17.19081725547089,-0.002864230017871901,2455.945202602044,0.8092652305416442,2.219208092641193,-9.754774772353538e-06,0.01098787921425082,9.302282347819165e-05,17.19081725547089,-0.01099050309676404,0.01219481421987166,-17.19081725547089,18,0.8091827445291067,3.027565977044924,-0.0008248601253757482,0.8091827445291067,997.2183142939386,997.2183142939386,18,0.8091827445291067,2.219208092641193,-0.0008248601253757482,0.8091827445291067,3.027565977044924,997.2183142939386,0.8091827445291067,0.8091827445291067,0.8091827445291067,17.19081725547089,-17.19081725547089
243,8.726996738632375e-05,17.19735016871462,-0.002810362128809485,2466.261658355706,0.8027308337101278,2.226495361544366,-1.101919535381189e-05,0.01079047560489793,8.726996738632375e-05,17.19735016871462,-0.01079282865905383,0.01209635974359856,-17.19735016871462,18,0.8026498312853754,3.028335168582218,-0.0008100242475239661,0.8026498312853754,997.4716702551315,997.4716702551315,18,0.8026498312853754,2.226495361544366,-0.0008100242475239661,0.8026498312853754,3.028335168582218,997.4716702551315,0.8026498312853754,0.8026498312853754,0.8026498312853754,17.19735016871462,-17.19735016871462
243.6,8.10787858225728e-05,17.20376845775165,-0.002759866315470678,2476.581999163638,0.7963111563921661,2.233724080613901,-1.085776195958873e-05,0.01060563797972345,8.10787858225728e-05,17.20376845775165,-0.01060785298259368,0.01199963271506872,-17.20376845775165,18,0.7962315422483535,3.029159481424128,-0.000796141438126341,0.7962315422483535,997.7431820467468,997.7431820467468,18,0.7962315422483535,2.233724080613901,-0.000796141438126341,0.7962315422483535,3.029159481424128,997.7431820467468,0.7962315422483535,0.7962315422483535,0.7962315422483535,17.20376845775165,-17.20376845775165
244.2,7.514826097685255e-05,17.2100793169901,-0.002712858069785687,2486.906158423601,0.7899989949362781,2.240895253580999,-9.037776606797496e-06,0.01043222195568703,7.514826097685255e-05,17.2100793169901,-0.01043434447776847,0.01190452471072598,-17.2100793169901,18,0.7899206830098962,3.030032817327076,-0.000783119263819687,0.7899206830098962,998.0308410320679,998.0308410320679,18,0.7899206830098962,2.240895253580999,-0.000783119263819687,0.7899206830098962,3.030032817327076,998.0308410320679,0.7899206830098962,0.7899206830098962,0.7899206830098962,17.2100793169901,-17.2100793169901
244.8,7.019608068889115e-05,17.21628927407121,-0.002669171051674455,2497.234073726405,0.7837878133613424,2.248009820985301,-6.571005937473158e-06,0.01026919312800245,7.019608068889115e-05,17.21628927407121,-0.01027119192870743,0.01181093735554633,-17.21628927407121,18,0.7837107259287883,3.030949672588549,-0.0007708743255407935,0.7837107259287883,998.3328344040473,998.3328344040473,18,0.7837107259287883,2.248009820985301,-0.0007708743255407935,0.7837107259287883,3.030949672588549,998.3328344040473,0.7837107259287883,0.7837107259287883,0.7837107259287883,17.21628927407121,-17.21628927407121
245.4,6.64517495820532e-05,17.22240428422733,-0.002628277877944868,2507.565686284689,0.7776716494325959,2.255068668783608,-5.018477546611684e-06,0.01011561069762651,6.64517495820532e-05,17.22240428422733,-0.0101174623296404,0.01171878090101158,-17.22240428422733,18,0.7775957157726694,3.031905047957012,-0.0007593365992653033,0.7775957157726694,998.6475155114715,998.6475155114715,18,0.7775957157726694,2.255068668783608,-0.0007593365992653033,0.7775957157726694,3.031905047957012,998.6475155114715,0.7775957157726694,0.7775957157726694,0.7775957157726694,17.22240428422733,-17.22240428422733
246,6.340841880855324e-05,17.22842976506524,-0.002589503697677305,2517.90094072217,0.7716450798015345,2.262072631525945,-5.169237683909475e-06,0.009970621789397007,6.340841880855324e-05,17.22842976506524,-0.00997239064895496,0.01162797370090686,-17.22842976506524,18,0.7715702349347566,3.032894417792923,-0.0007484486677789004,0.7715702349347566,998.9733937012322,998.9733937012322,18,0.7715702349347566,2.262072631525945,-0.0007484486677789004,0.7715702349347566,3.032894417792923,998.9733937012322,0.7715702349347566,0.7715702349347566,0.7715702349347566,17.22842976506524,-17.22842976506524
246.6,6.032475466267029e-05,17.23437064184219,-0.00255255574209094,2528.239784798896,0.7657031729023946,2.269022496496176,-5.949735085521423e-06,0.009833456351032032,6.032475466267029e-05,17.23437064184219,-0.009835136333904213,0.01153844152898669,-17.23437064184219,18,0.7656293581578097,3.033913707208137,-0.0007381474458489912,0.7656293581578097,999.3091267885123,999.3091267885123,18,0.7656293581578097,2.269022496496176,-0.0007381474458489912,0.7656293581578097,3.033913707208137,999.3091267885123,0.7656293581578097,0.7656293581578097,0.7656293581578097,17.23437064184219,-17.23437064184219
247.2,5.695858916225864e-05,17.2402313936077,-0.002517428717171488,2538.582169131202,0.75984144445141,2.27591900793239,-6.211699688168935e-06,0.009703417242248005,5.695858916225864e-05,17.2402313936077,-0.00970500197100941,0.011450116883593,-17.2402313936077,18,0.7597686063922957,3.034959233733542,-0.0007283805911428853,0.7597686063922957,999.6535018432988,999.6535018432988,18,0.7597686063922957,2.27591900793239,-0.0007283805911428853,0.7597686063922957,3.034959233733542,999.6535018432988,0.7597686063922957,0.7597686063922957,0.7597686063922957,17.2402313936077,-17.2402313936077
247.8,5.353744823855315e-05,17.24601610562007,-0.002484178797663829,2548.92804687443,0.7540558045872502,2.282762871808487,-5.547097196692007e-06,0.009579872059058586,5.353744823855315e-05,17.24601610562007,-0.009581374246480088,0.01136293819771124,-17.24601610562007,18,0.7539838943799317,3.036027664115235,-0.0007191020731844854,0.7539838943799317,1000.005420959926,1000.005420959926,18,0.7539838943799317,2.282762871808487,-0.0007191020731844854,0.7539838943799317,3.036027664115235,1000.005420959926,0.7539838943799317,0.7539838943799317,0.7539838943799317,17.24601610562007,-17.24601610562007
248.4,5.049237034334262e-05,17.25172848785089,-0.002452845987302916,2559.277373610478,0.7483425391009503,2.289554757528888,-4.069370727530361e-06,0.009462250417992119,5.049237034334262e-05,17.25172848785089,-0.009463688571938897,0.01127684956009657,-17.25172848785089,18,0.7482715121491061,3.037116000159553,-0.000710269518441331,0.7482715121491061,1000.363896594719,1000.363896594719,18,0.7482715121491061,2.289554757528888,-0.000710269518441331,0.7482715121491061,3.037116000159553,1000.363896594719,0.7482715121491061,0.7482715121491061,0.7482715121491061,17.25172848785089,-17.25172848785089
249,4.818582631669774e-05,17.2573719381802,-0.00242319758943608,2569.630106964644,0.7426982460946583,2.296295303702863,-2.872482799957835e-06,0.009350033559206704,4.818582631669774e-05,17.2573719381802,-0.009351409608439587,0.01119179976289032,-17.2573719381802,18,0.7426280618197971,3.038221522774048,-0.0007018427486116251,0.7426280618197971,1000.728033134236,1000.728033134236,18,0.7426280618197971,2.296295303702863,-0.0007018427486116251,0.7426280618197971,3.038221522774048,1000.728033134236,0.7426280618197971,0.7426280618197971,0.7426280618197971,17.2573719381802,-17.2573719381802
249.6,4.64338312946009e-05,17.26294955671859,-0.002394857616326925,2579.986206518572,0.7371198219055127,2.30298511945657,-2.593063546897737e-06,0.009242751637623356,4.64338312946009e-05,17.26294955671859,-0.009244064049341971,0.01110774208577741,-17.26294955671859,18,0.737050443281408,3.039341776496931,-0.0006937862410472118,0.737050443281408,1001.097021799582,1001.097021799582,18,0.737050443281408,2.30298511945657,-0.0006937862410472118,0.737050443281408,3.039341776496931,1001.097021799582,0.737050443281408,0.737050443281408,0.737050443281408,17.26294955671859,-17.26294955671859
250.2,4.482371140781754e-05,17.26846417077124,-0.002367553569620014,2590.345633658482,0.7316044361205524,2.30962478672015,-3.063811873308836e-06,0.009139979580377617,4.482371140781754e-05,17.26846417077124,-0.009141237811503349,0.01102463391976542,-17.26846417077124,18,0.7315358292287577,3.040474547030962,-0.0006860689179466473,0.7315358292287577,1001.47013324653,1001.47013324653,18,0.7315358292287577,2.30962478672015,-0.0006860689179466473,0.7315358292287577,3.040474547030962,1001.47013324653,0.7315358292287577,0.7315358292287577,0.7315358292287577,17.26846417077124,-17.26846417077124
250.8,4.305721214498079e-05,17.27391837475949,-0.002341222256159244,2600.708351332882,0.726149491396137,2.316214863879345,-3.563275818164731e-06,0.009041330743688632,4.305721214498079e-05,17.27391837475949,-0.009042541524216621,0.01094243616554536,-17.27391837475949,18,0.7260816252405142,3.041617827563631,-0.0006786615562281995,0.7260816252405142,1001.846706472084,1001.846706472084,18,0.7260816252405142,2.316214863879345,-0.0006786615562281995,0.7260816252405142,3.041617827563631,1001.846706472084,0.7260816252405142,0.7260816252405142,0.7260816252405142,17.27391837475949,-17.27391837475949
251.4,4.108444441484307e-05,17.27931453899494,-0.0023159393047727,2611.074323999058,0.7207526147578203,2.322755886581712,-3.349842739287451e-06,0.008946455359227383,4.108444441484307e-05,17.27931453899494,-0.008947620389359418,0.01086111310126089,-17.27931453899494,18,0.7206854610050648,3.042769810059222,-0.0006715375275545554,0.7206854610050648,1002.226145946256,1002.226145946256,18,0.7206854610050648,2.322755886581712,-0.0006715375275545554,0.7206854610050648,3.042769810059222,1002.226145946256,0.7206854610050648,0.7206854610050648,0.7206854610050648,17.27931453899494,-17.27931453899494
252,3.925813504766912e-05,17.28465483229541,-0.002291760429877329,2621.44351748536,0.7154116350271985,2.329248369812198,-2.576838982046294e-06,0.00885503669230735,3.925813504766912e-05,17.28465483229541,-0.008856159880696542,0.01078063204167428,-17.28465483229541,18,0.7153451677045908,3.043928864290711,-0.0006646732260773281,0.7153451677045908,1002.607914705604,1002.607914705604,18,0.7153451677045908,2.329248369812198,-0.0006646732260773281,0.7153451677045908,3.043928864290711,1002.607914705604,0.7153451677045908,0.7153451677045908,0.7153451677045908,17.28465483229541,-17.28465483229541
252.6,3.781374383312767e-05,17.28994124018021,-0.002268588709805606,2631.815898880213,0.7101245645366414,2.335692809565743,-1.793946259545987e-06,0.008766788119853217,3.781374383312767e-05,17.28994124018021,-0.008767873753078869,0.01070096306395391,-17.28994124018021,18,0.7100587598197912,3.045093522217031,-0.0006580471685024847,0.7100587598197912,1002.991529207425,1002.991529207425,18,0.7100587598197912,2.335692809565743,-0.0006580471685024847,0.7100587598197912,3.045093522217031,1002.991529207425,0.7100587598197912,0.7100587598197912,0.7100587598197912,17.28994124018021,-17.28994124018021
253.2,3.672725467965307e-05,17.29517558602554,-0.002246241813679481,2642.191436403472,0.7048895779477976,2.34208968478603,-1.404739810424366e-06,0.008681449621653231,3.672725467965307e-05,17.29517558602554,-0.008682500568614094,0.01062207868885084,-17.29517558602554,18,0.7048244139744604,3.046262459027118,-0.0006516397333722335,0.7048244139744604,1003.376553086049,1003.376553086049,18,0.7048244139744604,2.34208968478603,-0.0006516397333722335,0.7048244139744604,3.046262459027118,1003.376553086049,0.7048244139744604,0.7048244139744604,0.7048244139744604,17.29517558602554,-17.29517558602554
253.8,3.584407579664644e-05,17.30035954045358,-0.002224538782064253,2652.570099349023,0.699705002871384,2.348439458230538,-1.578108988129414e-06,0.008598786203141102,3.584407579664644e-05,17.30035954045358,-0.008599804876488223,0.01054395373920058,-17.30035954045358,18,0.6996404595464227,3.047434484527348,-0.000645433249613081,0.6996404595464227,1003.762594316037,1003.762594316037,18,0.6996404595464227,2.348439458230538,-0.000645433249613081,0.6996404595464227,3.047434484527348,1003.762594316037,0.6996404595464227,0.6996404595464227,0.6996404595464227,17.30035954045358,-17.30035954045358
254.4,3.488331409588306e-05,17.30549464312296,-0.002203375681966195,2662.95185795191,0.6945692980463696,2.354742578472948,-1.958211486682132e-06,0.008518584282596761,3.488331409588306e-05,17.30549464312296,-0.008519573172886492,0.01046656501152873,-17.30549464312296,18,0.6945053568770376,3.048608523656666,-0.0006394116933194917,0.6945053568770376,1004.149298794265,1004.149298794265,18,0.6945053568770376,2.354742578472948,-0.0006394116933194917,0.6945053568770376,3.048608523656666,1004.149298794265,0.6945053568770376,0.6945053568770376,0.6945053568770376,17.30549464312296,-17.30549464312296
255,3.378500083439307e-05,17.31058230324663,-0.002182794836091873,2673.336683396592,0.6894810528181602,2.360999479778815,-2.071068802704627e-06,0.008440651597405341,3.378500083439307e-05,17.31058230324663,-0.008441613370438339,0.01038989126824702,-17.31058230324663,18,0.6894176967533667,3.049783615884247,-0.0006335606479346279,0.6894176967533667,1004.536350141523,1004.536350141523,18,0.6894176967533667,2.360999479778815,-0.0006335606479346279,0.6894176967533667,3.049783615884247,1004.536350141523,0.6894176967533667,0.6894176967533667,0.6894176967533667,17.31058230324663,-17.31058230324663
255.6,3.269110868875447e-05,17.31562381699915,-0.002162848583070059,2683.72454770225,0.6844389697022036,2.367210583833926,-1.815528485253509e-06,0.008364814341702198,3.269110868875447e-05,17.31562381699915,-0.008365750924674563,0.01031391297531562,-17.31562381699915,18,0.6843761830008503,3.050958899821243,-0.0006278670135329011,0.6843761830008503,1004.923464633942,1004.923464633942,18,0.6843761830008503,2.367210583833926,-0.0006278670135329011,0.6843761830008503,3.050958899821243,1004.923464633942,0.6843761830008503,0.6843761830008503,0.6843761830008503,17.31562381699915,-17.31562381699915
256.2,3.172934801976508e-05,17.32062039424325,-0.002143499110625815,2694.115423543868,0.6794418376354656,2.373376302440822,-1.427921360781538e-06,0.008290912739344935,3.172934801976508e-05,17.32062039424325,-0.008291825907143406,0.01023861189945977,-17.32062039424325,18,0.6793796057567505,3.052133589410421,-0.0006223187871512437,0.6793796057567505,1005.310383360344,1005.310383360344,18,0.6793796057567505,2.373376302440822,-0.0006223187871512437,0.6793796057567505,3.052133589410421,1005.310383360344,0.6793796057567505,0.6793796057567505,0.6793796057567505,17.32062039424325,-17.32062039424325
256.8,3.091634933833566e-05,17.32557312353092,-0.002124688686152796,2704.5092845382,0.6744885670143558,2.379497033209086,-1.025529317168656e-06,0.008218806742889747,3.091634933833566e-05,17.32557312353092,-0.008219698200799616,0.01016397163562227,-17.32557312353092,18,0.6744268764690844,3.053307004225457,-0.0006169054527138673,0.6744268764690844,1005.696882202216,1005.696882202216,18,0.6744268764690844,2.379497033209086,-0.0006169054527138673,0.6744268764690844,3.053307004225457,1005.696882202216,0.6744268764690844,0.6744268764690844,0.6744268764690844,17.32557312353092,-17.32557312353092
257.4,3.020023925454893e-05,17.33048298521251,-0.002106323650401486,2714.906105136251,0.6695781765701181,2.385573161175574,-7.497670647684776e-07,0.008148373912938319,3.020023925454893e-05,17.33048298521251,-0.008149245437931447,0.01008997740940191,-17.33048298521251,18,0.6695170147874911,3.054478558136796,-0.000611617826269395,0.6695170147874911,1006.082768100468,1006.082768100468,18,0.6695170147874911,2.385573161175574,-0.000611617826269395,0.6695170147874911,3.054478558136796,1006.082768100468,0.6695170147874911,0.6695170147874911,0.6695170147874911,17.33048298521251,-17.33048298521251
258,2.958370610182397e-05,17.3353510193231,-0.002088345369324151,2725.305859337422,0.6647096252747201,2.391605078183204,-7.020401589743207e-07,0.008079481973691075,2.958370610182397e-05,17.3353510193231,-0.008080335315841753,0.01001661354691713,-17.3353510193231,18,0.6646489806768976,3.055647612881876,-0.000606445978225123,0.6646489806768976,1006.467830824467,1006.467830824467,18,0.6646489806768976,2.391605078183204,-0.000606445978225123,0.6646489806768976,3.055647612881876,1006.467830824467,0.6646489806768976,0.6646489806768976,0.6646489806768976,17.3353510193231,-17.3353510193231
258.6,2.902822007765506e-05,17.34017808957773,-0.002070760193232915,2735.708522569917,0.6598820486293818,2.397593154542005,-6.788924500270279e-07,0.008012027268530885,2.902822007765506e-05,17.34017808957773,-0.008012863407066898,0.009943867031523178,-17.34017808957773,18,0.6598219104222736,3.056813682893195,-0.0006013820710826234,0.6598219104222736,1006.851910438207,1006.851910438207,18,0.6598219104222736,2.397593154542005,-0.0006013820710826234,0.6598219104222736,3.056813682893195,1006.851910438207,0.6598219104222736,0.6598219104222736,0.6598219104222736,17.34017808957773,-17.34017808957773
259.2,2.852232690098688e-05,17.34496521770609,-0.002053502261527598,2746.114068973615,0.6550944239340651,2.403537779977692,-7.851985041386331e-07,0.007945880385817531,2.852232690098688e-05,17.34496521770609,-0.007946700424150454,0.009871722465210059,-17.34496521770609,18,0.6550347822939102,3.057976145870053,-0.0005964164015492823,0.6550347822939102,1007.234801968565,1007.234801968565,18,0.6550347822939102,2.403537779977692,-0.0005964164015492823,0.6550347822939102,3.057976145870053,1007.234801968565,0.6550347822939102,0.6550347822939102,0.6550347822939102,17.34496521770609,-17.34496521770609
